text,label
Attività ricreative non accessibili [SEP] Non esiste un piano di inclusione sociale nel piano di zona.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] La persona non riesce a mantenere relazioni sociali per mancanza di supporto.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona con disabilità sensoriale non può accedere ai contenuti multimediali degli eventi.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esiste un progetto di supporto alla vita affettiva e sessuale per persone con disabilità.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non esiste supporto per la gestione delle relazioni affettive della persona.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non viene garantito il diritto alla socialità per chi vive in struttura residenziale.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non esistono spazi di aggregazione per giovani con disabilità nel quartiere.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona con disabilità sensoriale non può accedere ai contenuti multimediali degli eventi.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona non può accedere ai luoghi di culto per barriere architettoniche.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non sono previsti volontari di supporto durante gli eventi pubblici.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esistono spazi di aggregazione per giovani con disabilità nel quartiere.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non vengono organizzati eventi di sensibilizzazione nelle scuole.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non è garantito l'accompagnamento per la partecipazione a eventi religiosi.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non è prevista la figura del facilitatore per l'inclusione sociale.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] L'associazione culturale non prevede attività adatte a persone con disabilità cognitive.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non esiste supporto per la gestione delle relazioni affettive della persona.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] L'oratorio non ha previsto attività estive per bambini con disabilità grave.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Il cinema non dispone di cuffie per ipoudenti durante le proiezioni.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non viene garantita la partecipazione alle decisioni della comunità locale.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Il centro di aggregazione giovanile non è accessibile in sedia a rotelle.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esistono percorsi di turismo accessibile nel territorio.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non esistono gruppi di volontariato attivi nel supporto alla vita sociale dei disabili.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La biblioteca non organizza attività di lettura accessibili.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non vengono organizzati campi estivi inclusivi per bambini con disabilità.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Il cinema non dispone di cuffie per ipoudenti durante le proiezioni.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona è stata esclusa dalla gita organizzata dall'associazione.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non esiste un servizio di accompagnamento per la partecipazione ad eventi sociali.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non vengono organizzate attività di teatro sociale inclusive.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non esiste un progetto di supporto alla vita affettiva e sessuale per persone con disabilità.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Il gruppo di auto-aiuto non è accessibile alle persone non deambulanti.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona con disabilità non riesce a partecipare agli eventi culturali locali.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non è prevista la figura del facilitatore per l'inclusione sociale.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Il progetto di vita indipendente non include attività di vita sociale.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non è prevista la figura del facilitatore per l'inclusione sociale.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona non può accedere ai luoghi di culto per barriere architettoniche.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona con disabilità intellettiva non può partecipare al corso di cucina.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] La persona con disabilità viene esclusa dalle attività del gruppo parrocchiale.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona con disabilità viene esclusa dalle attività del gruppo parrocchiale.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] La persona non riesce a mantenere relazioni sociali per mancanza di supporto.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non sono previsti volontari di supporto durante gli eventi pubblici.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non è garantito l'accompagnamento per la partecipazione a eventi religiosi.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non esistono eventi sociali accessibili nelle ore serali.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non viene garantita la partecipazione alle decisioni della comunità locale.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non è garantito l'accompagnamento per la partecipazione a eventi religiosi.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Il progetto di vita indipendente non include attività di vita sociale.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esistono spazi di aggregazione per giovani con disabilità nel quartiere.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non viene garantito il diritto alla socialità per chi vive in struttura residenziale.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona con disabilità non riesce a partecipare agli eventi culturali locali.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non esiste un servizio di accompagnamento per la partecipazione ad eventi sociali.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non vengono organizzate attività di teatro sociale inclusive.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Il gruppo di auto-aiuto non è accessibile alle persone non deambulanti.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non sono previsti eventi di sensibilizzazione sulla disabilità rivolti alla cittadinanza.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona con disabilità intellettiva non può partecipare al corso di cucina.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Il teatro comunale non ha posti accessibili alle carrozzine.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona è socialmente isolata per mancanza di opportunità di incontro.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona non può partecipare alla vita di quartiere per mancanza di trasporto.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Il teatro comunale non ha posti accessibili alle carrozzine.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Gli eventi del Comune non vengono comunicati in formato accessibile.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona con disabilità sensoriale non viene coinvolta nelle attività del centro anziani.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] La persona con disabilità acquisita ha difficoltà a reinserirsi nel contesto sociale.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] La persona è socialmente isolata per mancanza di opportunità di incontro.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Il festival locale non ha predisposto un piano di accessibilità.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non esistono gruppi di volontariato attivi nel supporto alla vita sociale dei disabili.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non sono previsti eventi di sensibilizzazione sulla disabilità rivolti alla cittadinanza.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non vengono organizzate uscite sociali per persone con disabilità intellettiva.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non vengono organizzati campi estivi inclusivi per bambini con disabilità.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non esiste un progetto di supporto alla vita affettiva e sessuale per persone con disabilità.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non sono previsti eventi inclusivi nel programma estivo del Comune.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non è disponibile un servizio di trasporto per la partecipazione ad eventi.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] La persona non riesce a mantenere relazioni sociali per mancanza di supporto.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona non può accedere ai luoghi di culto per barriere architettoniche.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona con disabilità intellettiva non può partecipare al corso di cucina.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La biblioteca non organizza attività di lettura accessibili.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non viene garantito il diritto alla socialità per chi vive in struttura residenziale.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non vengono organizzati eventi di sensibilizzazione nelle scuole.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] La persona con disabilità viene esclusa dalle attività del gruppo parrocchiale.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esistono percorsi di turismo accessibile nel territorio.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Il centro di aggregazione giovanile non è accessibile in sedia a rotelle.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] La persona con disabilità non riesce a partecipare agli eventi culturali locali.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Non esistono eventi sociali accessibili nelle ore serali.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non esistono percorsi di turismo accessibile nel territorio.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esistono spazi di coworking accessibili per persone con disabilità.,Vita sociale/eventi/sport
Esclusione eventi sociali [SEP] Il centro di aggregazione giovanile non è accessibile in sedia a rotelle.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] La persona con disabilità viene esclusa dalle attività del gruppo parrocchiale.,Vita sociale/eventi/sport
Attività ricreative non accessibili [SEP] Non esistono spazi di aggregazione per giovani con disabilità nel quartiere.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] La persona con disabilità sensoriale non può accedere ai contenuti multimediali degli eventi.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non vengono organizzate uscite sociali per persone con disabilità intellettiva.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non esiste un servizio di accompagnamento per la partecipazione ad eventi sociali.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Il teatro comunale non ha posti accessibili alle carrozzine.,Vita sociale/eventi/sport
Isolamento persona disabile [SEP] Non esistono spazi di coworking accessibili per persone con disabilità.,Vita sociale/eventi/sport
